date,open,high,low,close,volume,turnover,transactions,price_change
20100104,12.5,13.1,12.45,12.8,4360890,56228088,1080,0.55
20100105,13.0,13.0,12.1,12.25,2189771,27249815,579,-0.55
20100106,12.35,12.6,12.3,12.55,1142347,14243648,325,0.3
20100107,12.6,12.95,12.3,12.4,1445763,18362654,421,-0.15
20100108,12.3,12.75,12.3,12.6,2009119,25198187,497,0.2
20100111,12.7,13.3,12.7,13.0,4064759,53059835,993,0.4
20100112,13.05,13.1,12.4,12.55,1732979,21959837,500,-0.45
20100113,12.5,12.5,12.3,12.3,740618,9151487,248,-0.25
20100114,12.3,12.7,12.3,12.6,1975628,24764597,500,0.3
20100115,12.6,13.0,12.45,12.85,2838466,36318646,700,0.25
20100118,12.85,13.2,12.7,13.1,3953506,51513778,793,0.25
20100119,13.4,13.4,12.9,13.05,2577006,33843174,518,-0.05
20100120,13.15,13.35,12.95,13.35,3353240,44113976,656,0.3
20100121,13.5,13.6,13.05,13.1,3609795,48241785,817,-0.25
20100122,12.5,12.8,12.4,12.5,1401261,17587662,353,-0.6
20100125,12.4,12.8,12.0,12.45,1223679,15135401,298,-0.05
20100126,12.45,12.7,11.65,12.2,1688000,20406550,413,-0.25
20100127,12.2,12.2,11.45,11.45,1158102,13739873,342,-0.75
20100128,11.6,12.1,11.5,12.0,753059,8952952,232,0.55
20100129,11.8,12.25,11.65,12.05,1104148,13344826,284,0.05
20100201,12.3,12.45,12.05,12.2,671475,8225045,228,0.15
20100202,12.3,12.45,11.75,11.9,819622,9969250,248,-0.3
20100203,11.95,12.2,11.95,12.1,325732,3922134,113,0.2
20100204,12.15,12.15,12.0,12.05,353252,4259960,106,-0.05
20100205,11.7,11.9,11.25,11.4,990552,11437191,266,-0.65
20100206,11.4,11.7,10.65,11.7,505010,5638613,166,0.3
20100208,11.7,11.9,11.7,11.8,570163,6740523,163,0.1
20100209,11.7,12.1,11.7,12.0,484160,5772453,133,0.2
20100210,12.3,12.4,12.15,12.25,1130390,13851788,299,0.25
20100222,12.45,12.6,12.35,12.45,652170,8128141,211,0.2
20100223,12.45,12.55,12.2,12.45,342180,4245122,102,0.0
20100224,12.2,12.4,12.2,12.2,408790,4996616,101,-0.25
20100225,12.2,12.3,11.75,11.75,469376,5619460,151,-0.45
20100226,11.95,12.05,11.8,12.05,258873,3099488,105,0.3
20100301,12.2,12.5,12.15,12.4,367782,4530917,153,0.35
20100302,12.4,12.6,12.25,12.25,571710,7116411,159,-0.15
20100303,12.3,12.45,12.0,12.1,476222,5804264,145,-0.15
20100304,12.2,12.3,12.05,12.05,377138,4576640,117,-0.05
20100305,12.2,12.3,12.05,12.15,488653,5920332,119,0.1
20100308,12.3,12.4,12.15,12.3,487162,5964976,122,0.15
20100309,12.3,12.3,12.05,12.15,213162,2591044,63,-0.15
20100310,12.1,12.25,12.1,12.2,220000,2682600,92,0.05
20100311,12.25,12.25,12.1,12.25,433240,5284465,104,0.05
20100312,12.3,12.4,12.1,12.3,448231,5476518,126,0.05
20100315,12.3,12.35,12.1,12.2,285231,3482845,104,-0.1
20100316,12.2,12.5,12.1,12.5,382528,4729346,124,0.3
20100317,12.5,12.85,12.5,12.65,2227611,28293066,653,0.15
20100318,12.7,12.85,12.5,12.5,942754,11950774,312,-0.15
20100319,12.5,12.6,12.35,12.35,701300,8719760,197,-0.15
20100322,12.25,12.4,12.25,12.4,429324,5283984,124,0.05
20100323,12.4,12.45,12.15,12.3,628354,7698518,255,-0.1
20100324,12.3,12.6,12.2,12.4,1280061,15875598,408,0.1
20100325,12.5,12.8,12.4,12.6,2320681,29373612,514,0.2
20100326,12.6,12.6,12.35,12.4,620509,7715135,203,-0.2
20100329,12.5,12.5,12.2,12.2,745246,9174075,215,-0.2
20100330,12.3,12.45,12.2,12.35,749145,9255326,166,0.15
20100331,12.35,12.4,12.2,12.25,683631,8392727,153,-0.1
20100401,12.3,12.35,12.15,12.2,922570,11287643,253,-0.05
20100402,12.2,12.55,12.2,12.5,1313537,16292208,423,0.3
20100406,12.7,12.75,12.5,12.6,1384555,17500784,399,0.1
20100407,12.7,12.7,12.4,12.45,715446,8983930,163,-0.15
20100408,12.4,12.55,12.3,12.3,482502,5993074,187,-0.15
20100409,12.45,12.45,12.3,12.35,392180,4842562,114,0.05
20100412,12.35,12.6,12.15,12.55,1386245,17207261,424,0.2
20100413,12.55,12.55,12.3,12.3,546415,6805346,164,-0.25
20100414,12.4,12.5,12.35,12.4,565992,7016101,172,0.1
20100415,12.5,12.55,12.35,12.4,815416,10145524,275,0.0
20100416,12.4,12.55,12.25,12.35,686299,8463487,217,-0.05
20100419,12.15,12.25,11.6,11.65,969600,11607428,350,-0.7
20100420,11.6,11.85,11.45,11.75,494437,5769688,181,0.1
20100421,11.6,11.95,11.6,11.8,311974,3683793,130,0.05
20100422,11.75,11.8,11.6,11.8,226099,2641058,96,0.0
20100423,11.9,11.9,11.7,11.8,287117,3381979,98,0.0
20100426,11.8,11.9,11.75,11.75,561810,6632667,141,-0.05
