date,open,high,low,close,volume,turnover,transactions,price_change
20100104,37.3,37.45,35.7,36.25,2203202,80895042,930,0.25
20100105,36.3,36.65,34.8,35.0,840000,29851650,334,-1.25
20100106,35.3,35.7,35.0,35.1,416050,14699194,187,0.1
20100107,35.5,35.6,34.0,34.0,518004,17839787,227,-1.1
20100108,34.05,35.1,34.05,34.9,455000,15662250,224,0.9
20100111,35.0,35.6,34.85,34.9,736000,25914800,381,0.0
20100112,35.25,35.25,34.35,34.5,302015,10466522,162,-0.4
20100113,34.5,34.7,34.15,34.7,280020,9655000,109,0.2
20100114,34.9,35.25,34.75,34.8,321000,11222400,133,0.1
20100115,34.95,35.25,34.85,34.85,473000,16555350,175,0.05
20100118,34.55,35.3,34.55,35.2,408000,14243500,158,0.35
20100119,35.5,37.65,35.5,37.65,1568175,58706936,454,2.45
20100120,40.0,40.0,38.4,38.9,4450175,174916821,1523,1.25
20100121,39.5,39.8,38.55,38.6,2062080,80720916,932,-0.3
20100122,38.2,38.2,36.45,37.1,886050,32937154,372,-1.5
20100125,36.3,36.8,35.6,35.65,649080,23556746,234,-1.45
20100126,36.0,36.35,33.2,33.5,1934057,65890059,602,-2.15
20100127,34.0,35.4,33.5,34.3,970000,33374600,430,0.8
20100128,34.8,34.95,34.5,34.7,326000,11318000,155,0.4
20100129,34.5,34.5,33.9,34.2,165020,5641780,98,-0.5
20100201,34.2,34.65,33.6,34.1,124008,4213525,73,-0.1
20100202,34.6,34.6,32.05,32.6,512060,16889367,199,-1.5
20100203,33.0,34.4,32.8,34.0,551300,18588840,265,1.4
20100204,33.25,34.3,33.25,33.75,245006,8295002,128,-0.25
20100205,31.8,32.95,31.8,32.3,399105,12905973,210,-1.45
20100206,32.35,32.9,31.0,32.0,269050,8595165,134,-0.3
20100208,32.0,32.4,31.55,32.35,73300,2353404,48,0.35
20100209,32.5,33.6,32.0,33.2,191007,6313784,118,0.85
20100210,33.2,34.15,33.2,33.3,209000,7018750,120,0.1
20100222,34.3,34.3,33.5,33.55,130004,4388285,77,0.25
20100223,33.85,34.15,33.75,33.85,91004,3085836,51,0.3
20100224,33.85,35.4,33.5,34.5,376200,12973300,153,0.65
20100225,34.5,34.75,33.4,33.55,338100,11502874,142,-0.95
20100226,33.9,34.3,33.6,34.0,205000,6970400,112,0.45
20100301,34.95,34.95,34.2,34.3,198015,6839069,104,0.3
20100302,34.95,34.95,34.05,34.2,167000,5733750,75,-0.1
20100303,34.3,34.5,34.05,34.2,160077,5483656,70,0.0
20100304,34.2,34.6,33.9,34.2,166000,5680150,77,0.0
20100305,34.5,34.85,34.4,34.5,207000,7162950,136,0.3
20100308,34.6,35.15,34.6,34.85,180000,6278950,111,0.35
20100309,35.0,37.2,34.85,36.7,1665379,60743132,614,1.85
20100310,37.2,37.6,36.65,37.0,765025,28434770,368,0.3
20100311,37.3,37.3,36.05,36.65,358000,13123650,166,-0.35
20100312,36.65,36.85,36.1,36.25,189000,6884450,87,-0.4
20100315,36.3,37.2,36.3,36.8,458000,16898150,216,0.55
20100316,37.1,38.0,36.9,37.45,706010,26490872,330,0.65
20100317,37.85,37.9,37.1,37.55,341001,12772887,158,0.1
20100318,37.55,37.7,37.3,37.6,200000,7505600,100,0.05
20100319,37.8,37.8,37.3,37.35,151000,5666600,97,-0.25
20100322,38.2,38.2,37.4,37.65,342000,12899600,144,0.3
20100323,37.95,38.95,37.7,38.5,1045023,40297729,413,0.85
20100324,38.75,38.8,38.0,38.0,327000,12506450,148,-0.5
20100325,38.25,38.25,35.5,37.5,343000,12720650,142,-0.5
20100326,37.5,37.5,36.8,37.5,294000,10963200,136,0.0
20100329,37.5,37.5,37.0,37.05,452000,16785000,168,-0.45
20100330,37.05,37.4,36.9,37.0,221000,8196750,94,-0.05
20100331,37.4,37.45,37.0,37.0,318000,11815250,112,0.0
20100401,37.1,37.4,37.0,37.1,237003,8801761,101,0.1
20100402,37.4,37.5,37.1,37.5,150000,5597200,77,0.4
20100406,37.5,38.2,37.5,38.1,683000,25974950,256,0.6
20100407,38.4,38.4,37.8,38.0,204010,7764180,94,-0.1
20100408,38.45,38.45,37.8,38.1,290000,11052550,129,0.1
20100409,38.2,38.9,38.2,38.75,702000,27094550,275,0.65
20100412,39.2,41.45,38.8,40.2,2543105,103615021,791,1.45
