date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20100104,62.0,62.4,60.5,60.8,2289157,140371542,954,-1.2,29.99034762003242
20100105,61.5,61.5,58.8,59.2,2602576,156155369,973,-1.6,29.20112794582104
20100106,59.2,60.6,59.2,60.2,2065434,123941393,738,1.0,29.694390242203152
20100107,60.8,60.8,58.4,58.5,2300118,136431099,983,-1.7,28.855844338353567
20100108,58.5,59.1,57.8,58.9,1698443,99336156,612,0.4,29.0531492569064
20100111,59.0,59.1,58.3,58.9,886056,52032404,398,0.0,29.0531492569064
20100112,58.9,59.1,58.3,58.8,979845,57511779,410,-0.1,29.003823027268197
20100113,58.2,59.7,57.9,59.4,1485687,87249297,666,0.6,29.29978040509747
20100114,60.0,61.0,59.8,60.3,3355602,202871620,1376,0.9,29.743716471841363
20100115,61.3,62.6,61.0,61.0,3681614,227364265,1388,0.7,30.08900007930885
20100118,60.5,60.7,59.8,59.9,1529859,91949651,666,-1.1,29.54641155328852
20100119,60.1,60.2,58.7,59.0,1496229,88582253,662,-0.9,29.102475486544616
20100120,59.1,59.5,58.5,58.6,797606,46989408,379,-0.4,28.905170567991767
20100121,58.3,59.0,58.2,58.9,975795,57174063,437,0.3,29.0531492569064
20100122,58.0,58.5,57.8,58.1,899266,52322179,383,-0.8,28.658539419800718
20100125,58.1,59.2,57.5,58.6,585008,34104163,331,0.5,28.905170567991767
20100126,59.0,59.0,54.5,55.0,1741859,97998785,753,-3.6,27.129426301016174
20100127,55.0,55.0,51.2,51.2,1607738,85201583,723,-3.8,25.255029574764148
20100128,51.2,54.0,50.8,53.0,1494186,78115198,794,1.8,26.142901708251948
20100129,51.0,52.5,50.8,52.0,758506,39158010,387,-1.0,25.64963941186984
20100201,52.0,52.5,51.5,51.9,365210,18960734,233,-0.1,25.60031318223162
20100202,52.9,54.0,51.9,52.4,967631,50970662,584,0.5,25.846944330422673
20100203,53.2,53.8,52.4,53.2,636303,33795718,360,0.8,26.24155416752837
20100204,53.8,56.0,53.0,55.1,1884799,103481283,1043,1.9,27.178752530654386
20100205,53.5,55.1,52.5,54.0,1461396,78669564,708,-1.1,26.63616400463405
20100206,54.0,54.4,51.6,53.5,669406,35620601,372,-0.5,26.389532856442997
20100208,53.5,55.3,53.1,54.3,833669,45494726,558,0.8,26.784142693548688
20100209,54.3,55.1,54.0,54.8,705139,38637345,399,0.5,27.030773841739745
20100210,55.9,56.0,54.5,54.8,1088107,60205114,592,0.0,27.030773841739745
20100222,56.5,57.1,55.8,55.8,968213,54720182,471,1.0,27.52403613812186
20100223,56.2,56.3,55.4,55.8,541786,30317016,261,0.0,27.52403613812186
20100224,55.2,56.3,55.2,56.0,440660,24624360,248,0.2,27.62268859739828
20100225,56.6,57.3,55.1,55.3,2260224,127629798,1176,-0.7,27.2774049899308
20100226,55.5,56.0,54.3,55.1,1430203,78972085,655,-0.2,27.178752530654386
20100301,54.7,55.2,54.5,54.9,1088776,59740022,582,-0.2,27.080100071377956
20100302,55.0,55.3,53.8,53.8,1603268,87153072,805,-1.1,26.537511545357635
20100303,53.8,54.6,53.8,54.1,834116,45163064,413,0.3,26.685490234272272
20100304,54.3,54.5,53.0,53.4,1097179,58980110,489,-0.7,26.340206626804793
20100305,53.8,54.7,53.8,54.0,1349553,73239226,511,0.6,26.63616400463405
20100308,54.5,55.5,54.5,55.2,1967110,108493183,816,1.2,27.228078760292586
20100309,55.2,55.2,54.5,55.0,1301263,71326665,532,-0.2,27.129426301016174
20100310,55.0,55.4,54.7,54.7,956299,52653012,455,-0.3,26.981447612101533
20100311,55.2,56.2,55.0,55.5,1732548,96736648,920,0.8,27.37605744920723
20100312,56.0,56.1,55.2,55.7,883306,49254852,537,0.2,27.474709908483668
20100315,55.7,56.2,55.0,55.0,1150203,63919103,438,-0.7,27.129426301016174
20100316,54.8,54.8,53.8,54.3,991204,53686795,418,-0.7,26.784142693548688
20100317,54.0,54.8,54.0,54.4,955750,51989798,479,0.1,26.8334689231869
20100318,54.8,55.6,54.6,55.1,1291857,71311760,582,0.7,27.178752530654386
20100319,55.6,55.6,54.6,54.6,777237,42890636,400,-0.5,26.93212138246333
20100322,54.6,56.9,54.1,56.5,2606445,145959440,1256,1.9,27.86931974558934
20100323,57.0,58.1,55.7,55.8,2657938,151750529,1073,-0.7,27.52403613812186
20100324,56.5,56.6,55.6,55.6,796221,44690997,392,-0.2,27.425383678845435
